request_rate_per_min,time_of_access,kyber_key_gen_time,kyber_encaps_time,kyber_decaps_time,kyber_layer_execution_skew,kyber_time_diff,mceliece_key_gen_time,mceliece_encaps_time,mceliece_decaps_time,mceliece_decaps_success,falcon_key_gen_time,falcon_sign_time,falcon_verify_time,falcon_signature_valid,ntru_key_gen_time,ntru_encaps_time,ntru_decaps_time,ntru_decaps_success,dilithium_key_gen_time,dilithium_sign_time,dilithium_verify_time,dilithium_triggered,kyber_cipher_size,ntru_output_size,mceliece_key_size_kb,crypto_total_time,total_encap_time,total_decap_time,success_rate,is_anomaly,triggered_escape_mechanism
11,06:20:29,13.6,9.2,9.1,4.5,0.1,60.2,16.5,14.7,TRUE,19.6,26.5,9.9,TRUE,16.6,9.7,8.3,TRUE,22.2,20.5,12.8,FALSE,1184,1024,1390,269.4,35.4,32.1,1,FALSE,FALSE
40,06:20:30,13.4,7.1,7.8,5.6,-0.7,58.2,16,12.8,TRUE,21.8,22.7,11.4,TRUE,14.4,8.5,7.3,TRUE,19.4,30.1,12.1,FALSE,1184,1024,1390,263,31.6,27.9,1,FALSE,FALSE
79,06:20:31,15.2,7.2,8.8,6.4,-1.6,54.3,15.4,10.8,TRUE,19.8,25.1,10.5,TRUE,15.8,8.9,8.8,TRUE,26.7,26.8,15.7,FALSE,1184,1024,1390,269.8,31.5,28.4,1,TRUE,FALSE
64,06:20:32,9.8,7.3,8.4,1.4,-1.1,57.6,13.8,12.1,TRUE,19.6,25.7,13.9,TRUE,19.3,9.1,8.5,TRUE,14.8,22.5,14.5,FALSE,1184,1024,1390,256.9,30.2,29,1,TRUE,FALSE
55,06:20:33,11.7,8.5,7.9,3.8,0.6,48.8,16.9,13.8,TRUE,16.1,26.2,13.3,TRUE,13.7,11,7.9,TRUE,17.4,30,15.5,FALSE,1184,1024,1390,258.7,36.4,29.6,1,FALSE,FALSE
49,06:20:34,10,8.8,7,3,1.8,53.3,14.1,18.5,FALSE,15.9,25.6,7.4,TRUE,16.3,9.6,10.5,FALSE,20.5,27.3,12.3,TRUE,1184,1024,1390,257.1,32.5,36,0.3,TRUE,TRUE
68,06:20:35,11.7,6.9,7.7,4,-0.8,64.3,13.3,9.3,TRUE,22.3,24.3,12.9,TRUE,15.7,7.4,9.8,TRUE,18.1,24.8,16.4,FALSE,1184,1024,1390,264.9,27.6,26.8,1,TRUE,FALSE
18,06:20:36,9.3,8.6,9.3,0,-0.7,62.7,13.2,13.3,TRUE,12.6,24.7,10.9,TRUE,13.8,10,8.9,TRUE,21,31.3,13.3,FALSE,1184,1024,1390,262.9,31.8,31.5,1,FALSE,FALSE
33,06:20:37,12.6,9.9,8.2,4.4,1.7,60.4,17.3,14.8,TRUE,17.6,27,10.7,TRUE,12.9,7.9,8.4,TRUE,18.7,27.2,12.3,FALSE,1184,1024,1390,265.9,35.1,31.4,1,FALSE,FALSE
73,06:20:38,13.8,7.8,9,4.8,-1.2,53.3,13.4,16.9,TRUE,19.2,23.9,10.9,TRUE,16.3,8.6,7.4,FALSE,21.3,30.4,17.7,TRUE,1184,1024,1390,269.9,29.8,33.3,0.7,TRUE,TRUE
16,06:20:39,14,6.9,7.5,6.5,-0.6,66.4,15.5,11.1,FALSE,22.1,25.4,11.4,TRUE,12.6,9,10.3,TRUE,19.6,31,11.6,TRUE,1184,1024,1390,274.4,31.4,28.9,0.7,FALSE,FALSE
57,06:20:40,14,7.6,8,6,-0.4,50.9,14.3,11.8,TRUE,20.3,23.1,11.3,TRUE,11.8,6.6,8.8,TRUE,19.6,26.7,11.5,FALSE,1184,1024,1390,246.3,28.5,28.6,1,FALSE,FALSE
42,06:20:41,11.1,9.2,7,4.1,2.2,52.1,15.3,13.3,TRUE,16.3,27.3,10.5,TRUE,14.8,8.7,8.1,TRUE,24.9,27.9,12.5,FALSE,1184,1024,1390,259,33.2,28.4,1,FALSE,FALSE
75,06:20:42,10.3,9.9,7.7,2.6,2.2,59.9,16.5,16.5,TRUE,24.5,25.4,13.3,TRUE,15.7,9.4,7.1,FALSE,21.8,26.8,11.8,TRUE,1184,1024,1390,276.6,35.8,31.3,0.7,TRUE,TRUE
68,06:20:43,12.4,7.6,7.2,5.2,0.4,54.1,15.4,18.1,TRUE,18.6,22,10.8,TRUE,15,8.8,7.6,FALSE,24.8,26.9,13.2,TRUE,1184,1024,1390,262.5,31.8,32.9,0.7,TRUE,TRUE
49,06:20:44,12.4,7.5,8.4,4,-0.9,53.3,19.1,11.1,TRUE,20.1,27.8,11.6,TRUE,15.1,9.4,8.6,TRUE,20.8,27.2,12.8,FALSE,1184,1024,1390,265.2,36,28.1,1,FALSE,FALSE
77,06:20:45,14.6,6.8,8.1,6.5,-1.3,56.9,15.2,15.2,TRUE,21.4,24.2,13,TRUE,16.6,9.2,8.6,TRUE,21.6,26.9,14.6,FALSE,1184,1024,1390,272.9,31.2,31.9,1,TRUE,FALSE
70,06:20:46,13.7,7.3,8.5,5.2,-1.2,57.2,14.4,13.9,TRUE,15.9,25.5,12.4,TRUE,16.1,9,9,TRUE,26.9,26,13.8,FALSE,1184,1024,1390,269.6,30.7,31.4,1,TRUE,FALSE
14,06:20:47,12.2,6.7,7.7,4.5,-1,63.7,18.4,14.9,TRUE,17,25.9,11.8,TRUE,12.8,9.2,8.5,TRUE,24.1,31.9,11.4,FALSE,1184,1024,1390,276.2,34.3,31.1,1,FALSE,FALSE
53,06:20:48,13.1,8.2,7.3,5.8,0.9,64.1,15.5,14.6,TRUE,19.5,19.5,11.5,TRUE,16.5,9.9,7.8,TRUE,16.8,25.3,11.9,FALSE,1184,1024,1390,261.5,33.6,29.7,1,FALSE,FALSE
61,06:20:49,12.2,7.6,8.2,4,-0.6,61,16.8,13.2,TRUE,21.2,27.6,9.5,TRUE,15.5,6.4,9.1,TRUE,23.6,27.9,10.1,FALSE,1184,1024,1390,269.9,30.8,30.5,1,TRUE,FALSE
58,06:20:50,16.9,9.4,7.9,9,1.5,53.7,14.9,11.5,TRUE,20.4,18.3,12.1,TRUE,16.6,8.5,9.5,TRUE,20.4,27.1,11.9,FALSE,1184,1024,1390,259.1,32.8,28.9,1,FALSE,FALSE
29,06:20:51,12.9,8.2,9,3.9,-0.8,60,12.7,17,TRUE,17.7,28,11.5,TRUE,15.5,9,9.9,FALSE,24.6,32.4,12.8,TRUE,1184,1024,1390,281.2,29.9,35.9,0.7,FALSE,FALSE
38,06:20:52,12.7,8.2,8.8,3.9,-0.6,51.8,15,12.2,TRUE,17.3,30.2,12.7,FALSE,19.3,8.8,7.9,TRUE,24.6,26.6,12.8,TRUE,1184,1024,1390,268.9,32,28.9,0.7,FALSE,FALSE
13,06:20:53,14.3,9.5,8.1,6.2,1.4,62.4,14,13.5,TRUE,20.3,25,13.3,TRUE,12.9,8.3,8.5,TRUE,20.9,29.6,12.6,FALSE,1184,1024,1390,273.2,31.8,30.1,1,FALSE,FALSE
16,06:20:54,12.2,7.9,6.6,5.6,1.3,59.8,17.6,19.1,TRUE,13.8,26.3,13.2,TRUE,13.8,8.3,9.2,FALSE,19.4,23,11.6,TRUE,1184,1024,1390,261.8,33.8,34.9,0.7,FALSE,FALSE
57,06:20:55,11.8,9.7,6.2,5.6,3.5,52.9,18.3,13.1,TRUE,18,26.8,9.5,TRUE,16.9,7.1,7.7,TRUE,24.4,27.1,11.7,FALSE,1184,1024,1390,261.2,35.1,27,1,FALSE,FALSE
60,06:20:56,13.3,8.3,8.9,4.4,-0.6,51,15.8,10.3,TRUE,18.3,16.5,7.4,TRUE,13.1,8.9,8.5,TRUE,21.4,26.7,15.6,FALSE,1184,1024,1390,244,33,27.7,1,FALSE,FALSE
10,06:20:57,13.8,7.2,9.7,4.1,-2.5,53.4,17.6,15.4,TRUE,24.8,21.1,8.8,TRUE,14.6,9.6,8.9,TRUE,23.1,26.6,14.3,FALSE,1184,1024,1390,268.9,34.4,34,1,FALSE,FALSE
49,06:20:58,14.7,7.3,8.4,6.3,-1.1,56.1,16,15.7,TRUE,18.1,25.2,8.8,TRUE,10.4,9.2,9.3,TRUE,23.9,29.8,10.2,FALSE,1184,1024,1390,263.1,32.5,33.4,1,FALSE,FALSE
44,06:20:59,12.4,8.1,7.6,4.8,0.5,59.4,13.1,13.8,TRUE,16.6,25.4,13.7,TRUE,15.5,9.3,9.4,TRUE,25.2,25.4,9.5,FALSE,1184,1024,1390,264.4,30.5,30.8,1,FALSE,FALSE
60,06:21:00,11.5,7.8,8.1,3.4,-0.3,52.1,16.8,17.4,TRUE,21.5,23.8,14.8,TRUE,13.6,8.4,7.9,FALSE,20.7,22.8,14,TRUE,1184,1024,1390,261.2,33,33.4,0.7,FALSE,FALSE
23,06:21:01,12.4,7.6,7.9,4.5,-0.3,57.9,12.2,13.1,TRUE,17.7,23,11.9,TRUE,14.8,7.9,9.2,TRUE,24.8,29.8,14.4,FALSE,1184,1024,1390,264.6,27.7,30.2,1,FALSE,FALSE
56,06:21:02,14.5,8.9,8.9,5.6,0,54.5,16.7,11.8,FALSE,22.1,29.2,13,TRUE,13.9,8.6,10,TRUE,21.9,28.5,12.3,TRUE,1184,1024,1390,274.8,34.2,30.7,0.7,FALSE,FALSE
11,06:21:03,14.6,8.9,8.3,6.3,0.6,58,11.4,11.7,FALSE,20.9,27.3,11.9,TRUE,12.5,7.9,10.8,TRUE,26.4,26.6,14.6,TRUE,1184,1024,1390,271.8,28.2,30.8,0.7,FALSE,FALSE
22,06:21:04,13.5,10.1,7.4,6.1,2.7,57.5,15.7,11.6,TRUE,20.9,27.3,15.6,FALSE,15.2,8.9,8.4,TRUE,29.8,30.2,11.4,TRUE,1184,1024,1390,283.5,34.7,27.4,0.7,FALSE,FALSE
27,06:21:05,12.2,9.6,8.2,4,1.4,63,15.3,14.9,TRUE,21,34,10.4,FALSE,17.7,10.4,8.6,TRUE,27.1,28.5,15.9,TRUE,1184,1024,1390,296.8,35.3,31.7,0.7,FALSE,FALSE
38,06:21:06,8.9,7.8,7.5,1.4,0.3,48.1,14.7,15.8,TRUE,24.4,25.2,10.9,TRUE,14.3,9.6,9.8,TRUE,20.6,29.9,12.8,FALSE,1184,1024,1390,260.3,32.1,33.1,1,FALSE,FALSE
52,06:21:07,10.9,8.2,7.8,3.1,0.4,65.5,14.5,13.5,TRUE,18.4,27,8.4,TRUE,14.9,8.5,8.7,TRUE,27.2,23.9,14.9,FALSE,1184,1024,1390,272.3,31.2,30,1,FALSE,FALSE
16,06:21:08,15.5,7.4,9,6.5,-1.6,56,15.9,14.3,TRUE,17.5,28.2,13.3,TRUE,16.1,8.5,8.2,TRUE,17.9,29,10.2,FALSE,1184,1024,1390,267,31.8,31.5,1,FALSE,FALSE
63,06:21:09,17.8,7.7,8.6,9.2,-0.9,62.2,16.5,13.3,FALSE,22.9,30,9.5,FALSE,17.6,9.7,10.6,TRUE,25.6,30.8,12.2,TRUE,1184,1024,1390,295,33.9,32.5,0.3,TRUE,TRUE
60,06:21:10,14.2,9,9.4,4.8,-0.4,66.3,15.1,13.9,TRUE,21.7,25,14.8,TRUE,17.6,8.1,9.1,TRUE,21.6,29.8,13.9,FALSE,1184,1024,1390,289.5,32.2,32.4,1,FALSE,FALSE
57,06:21:11,11.1,6.9,7.9,3.2,-1,49.5,11.6,14.9,TRUE,15.3,24.9,12.2,TRUE,16.1,9,7.7,TRUE,15.8,27.7,16.8,FALSE,1184,1024,1390,247.4,27.5,30.5,1,FALSE,FALSE
58,06:21:12,11.7,7.9,8.1,3.6,-0.2,54.4,11.3,14.6,TRUE,17,25.9,13,TRUE,14.9,8,7.6,TRUE,20.8,32.4,13.7,FALSE,1184,1024,1390,261.3,27.2,30.3,1,FALSE,FALSE
65,06:21:13,16.5,8.3,8,8.5,0.3,54.9,14,16.5,TRUE,18.9,24.3,8.6,TRUE,14.2,8.7,9,FALSE,27.2,25.3,11.5,TRUE,1184,1024,1390,265.9,31,33.5,0.7,TRUE,TRUE
17,06:21:14,12.5,8.8,7.2,5.3,1.6,58.2,11.2,17.2,FALSE,17.4,26.1,13.8,TRUE,18.8,8.5,11.2,FALSE,21.7,25,16.1,TRUE,1184,1024,1390,273.7,28.5,35.6,0.3,TRUE,TRUE
56,06:21:15,13.5,7,8.3,5.2,-1.3,58.1,18.3,14.4,TRUE,19.7,18.6,11.9,TRUE,17.8,8.3,8.9,TRUE,14.9,24.4,9.9,FALSE,1184,1024,1390,254,33.6,31.6,1,FALSE,FALSE
13,06:21:16,12.2,8.3,6.5,5.7,1.8,52.5,15.7,12,TRUE,15.9,27.5,14.8,TRUE,17.3,9.5,9.1,TRUE,24.1,25.2,11.4,FALSE,1184,1024,1390,262,33.5,27.6,1,FALSE,FALSE
54,06:21:17,17.3,6.9,7.6,9.7,-0.7,55.6,13.5,14.7,TRUE,17.3,30.5,13,FALSE,13.9,10.1,8.8,TRUE,17.4,30.7,12.4,TRUE,1184,1024,1390,269.7,30.5,31.1,0.7,FALSE,FALSE
12,06:21:18,11.7,7.6,7.6,4.1,0,53.7,10.3,12.4,TRUE,17.5,28,12,TRUE,12.3,10.3,9.4,TRUE,23.6,27.8,12.6,FALSE,1184,1024,1390,256.8,28.2,29.4,1,FALSE,FALSE
75,06:21:19,12.1,6.5,7,5.1,-0.5,64.4,16.5,18,TRUE,21.2,29,13.7,TRUE,17.6,9.3,9.1,FALSE,23.6,29.1,12.4,TRUE,1184,1024,1390,289.5,32.3,34.1,0.7,TRUE,TRUE
56,06:21:20,17.6,7.4,6,11.6,1.4,51.3,16.4,14.7,TRUE,23.2,22.9,12.6,TRUE,15.4,9.1,9,TRUE,21.9,28,13.4,FALSE,1184,1024,1390,268.9,32.9,29.7,1,FALSE,FALSE
57,06:21:21,10.7,8.8,8.2,2.5,0.6,57.6,14.9,14.9,FALSE,19.4,21.3,13.5,TRUE,17.4,10.4,10.1,TRUE,20.2,24.1,12.9,TRUE,1184,1024,1390,264.4,34.1,33.2,0.7,FALSE,FALSE
68,06:21:22,16.2,8.3,6.5,9.7,1.8,59.2,18.2,11.5,FALSE,19.1,22.2,14.5,TRUE,16,8.4,10.5,TRUE,22.7,26.7,13.6,TRUE,1184,1024,1390,273.6,34.9,28.5,0.7,TRUE,TRUE
64,06:21:23,13.8,7.3,6.6,7.2,0.7,60.6,15.9,12.3,TRUE,16.3,23.8,11.4,TRUE,12.5,8.9,9.5,TRUE,19.4,23.8,13.5,FALSE,1184,1024,1390,255.6,32.1,28.4,1,TRUE,FALSE
52,06:21:24,11,9.2,9.5,1.5,-0.3,58.9,16.2,11.2,TRUE,23.4,25.9,8.8,TRUE,14.4,9.2,6.8,TRUE,21.9,21.6,18.6,FALSE,1184,1024,1390,266.6,34.6,27.5,1,FALSE,FALSE
72,06:21:25,13.9,8.6,8.4,5.5,0.2,61.3,13.2,14.3,TRUE,19.4,29.6,15.7,FALSE,20.1,7.3,9.5,TRUE,20.3,24.3,12.4,TRUE,1184,1024,1390,278.3,29.1,32.2,0.7,TRUE,TRUE
78,06:21:26,10.1,7.2,7.8,2.3,-0.6,54.3,14.2,14.9,TRUE,12.5,22.6,12.7,TRUE,14.9,9.4,8.6,TRUE,19.5,27.2,12.7,FALSE,1184,1024,1390,248.6,30.8,31.3,1,TRUE,FALSE
37,06:21:27,14.3,8.4,6.9,7.4,1.5,60.9,16.1,13.4,TRUE,17.9,26.2,7,TRUE,17.6,7.9,9.4,TRUE,25.2,30.1,13.1,FALSE,1184,1024,1390,274.4,32.4,29.7,1,FALSE,FALSE
70,06:21:28,11.7,7.5,8.3,3.4,-0.8,56.5,12.5,13.9,TRUE,18.4,19.1,14.3,TRUE,18.7,11.2,8.1,TRUE,21,26,14.9,FALSE,1184,1024,1390,262.1,31.2,30.3,1,TRUE,FALSE
41,06:21:29,15.1,7.8,8.8,6.3,-1,60.9,15.9,10,TRUE,19.5,25.6,11.9,TRUE,14.8,10.6,8.7,TRUE,17.5,29.9,13.7,FALSE,1184,1024,1390,270.7,34.3,27.5,1,FALSE,FALSE
22,06:21:30,13.8,8.3,9.3,4.5,-1,57,12.3,13.8,TRUE,18,35,14.5,FALSE,14.6,7.9,7.6,TRUE,26.2,26.9,11.3,TRUE,1184,1024,1390,276.5,28.5,30.7,0.7,FALSE,FALSE
49,06:21:31,12.4,7.8,7.7,4.7,0.1,61,15.7,13,TRUE,16.8,24.8,12.3,TRUE,12.2,7.3,8.5,TRUE,23.5,29,13.5,FALSE,1184,1024,1390,265.5,30.8,29.2,1,FALSE,FALSE
72,06:21:32,14.5,8.7,8.7,5.8,0,57.1,13.3,8.7,TRUE,18.6,18.3,9.1,TRUE,16,9.7,7.8,TRUE,17.7,27.9,10.2,FALSE,1184,1024,1390,246.3,31.7,25.2,1,TRUE,FALSE
44,06:21:33,12.9,8.5,6.7,6.2,1.8,57.4,15,18.2,FALSE,17.9,26.5,14,TRUE,14.8,7.6,11,FALSE,24,35,13,TRUE,1184,1024,1390,282.5,31.1,35.9,0.3,TRUE,TRUE
38,06:21:34,13.4,5.2,8.4,5,-3.2,53.7,16.1,14.4,TRUE,16,22.2,11.5,TRUE,10.9,8.9,8.9,TRUE,21.9,27.5,12.5,FALSE,1184,1024,1390,251.5,30.2,31.7,1,FALSE,FALSE
69,06:21:35,11.5,8.4,6.8,4.7,1.6,55.3,15.3,14.8,TRUE,18.9,24.9,13.1,TRUE,14.7,8.6,8.7,TRUE,19.9,26.7,8.8,FALSE,1184,1024,1390,256.4,32.3,30.3,1,TRUE,FALSE
29,06:21:36,14.5,9.6,7.7,6.8,1.9,51.6,17.1,15.8,TRUE,16.7,24.3,12.4,TRUE,12,10.3,7.9,TRUE,18.9,26.8,13,FALSE,1184,1024,1390,258.6,37,31.4,1,FALSE,FALSE
15,06:21:37,12.7,6.6,6.8,5.9,-0.2,61.1,14.4,10.9,TRUE,13,17.3,15,FALSE,16.6,9.6,8.7,TRUE,18.5,25,14.6,TRUE,1184,1024,1390,250.8,30.6,26.4,0.7,FALSE,FALSE
34,06:21:38,15.4,5.7,8.4,7,-2.7,50,11.3,11.9,TRUE,16.1,22.8,13,TRUE,12.2,8.9,9.1,TRUE,24.9,26.8,12.8,FALSE,1184,1024,1390,249.3,25.9,29.4,1,FALSE,FALSE
51,06:21:39,12.1,5.8,7.2,4.9,-1.4,62.2,14.7,13.5,TRUE,13.9,26.6,15.1,FALSE,18.6,7.7,8.8,TRUE,23.3,27.9,12.6,TRUE,1184,1024,1390,270,28.2,29.5,0.7,FALSE,FALSE
29,06:21:40,14.1,8.6,9.1,5,-0.5,64.3,14.8,12.9,TRUE,23.2,26.7,11.1,TRUE,14.9,9.7,9.8,TRUE,20.6,28.6,13,FALSE,1184,1024,1390,281.4,33.1,31.8,1,FALSE,FALSE
20,06:21:41,12.2,7.9,7.1,5.1,0.8,58,16.4,19.2,TRUE,23.8,22.3,14.7,TRUE,14.3,9.5,9,FALSE,19.9,31.3,10.1,TRUE,1184,1024,1390,275.7,33.8,35.3,0.7,FALSE,FALSE
59,06:21:42,17.3,9.1,6.6,10.7,2.5,58,15.5,11.8,TRUE,18.7,31.2,11.9,FALSE,14.2,10.2,7.7,TRUE,17.2,28.4,11.8,TRUE,1184,1024,1390,269.6,34.8,26.1,0.7,FALSE,FALSE
12,06:21:43,11.7,6.5,9.3,2.4,-2.8,67.1,13.1,14.6,TRUE,18.7,27.8,8,TRUE,14.7,9.2,9.7,TRUE,24.5,31.1,14.3,FALSE,1184,1024,1390,280.3,28.8,33.6,1,FALSE,FALSE
25,06:21:44,15.8,6.3,7.9,7.9,-1.6,59.2,14.2,13.2,TRUE,16,22.4,10.7,TRUE,10.8,8.2,8,TRUE,23.9,26.8,10.6,FALSE,1184,1024,1390,254,28.7,29.1,1,FALSE,FALSE
13,06:21:45,9.7,7.7,7.8,1.9,-0.1,65.2,16.2,11.9,FALSE,18.3,23.8,11,TRUE,11,10.6,10.6,TRUE,26,29.2,12.4,TRUE,1184,1024,1390,271.4,34.5,30.3,0.7,FALSE,FALSE
27,06:21:46,11.4,6.9,7.7,3.7,-0.8,52,13.6,11.8,TRUE,21.7,20.2,12,TRUE,11.8,10.1,9.9,TRUE,23.5,25.8,11,FALSE,1184,1024,1390,249.4,30.6,29.4,1,FALSE,FALSE
68,06:21:47,10.6,7.3,9.2,1.4,-1.9,57.9,14.9,15.2,TRUE,16.8,30.8,7.8,FALSE,17.8,9.8,9.1,TRUE,25.5,22.1,14.5,TRUE,1184,1024,1390,269.3,32,33.5,0.7,TRUE,TRUE
64,06:21:48,12.2,7.9,8,4.2,-0.1,51.3,17.3,15.3,TRUE,22.5,25.2,12.1,TRUE,16.8,9.1,7,TRUE,17.8,29.5,13.9,FALSE,1184,1024,1390,265.9,34.3,30.3,1,TRUE,FALSE
44,06:21:49,15.8,7.2,8.9,6.9,-1.7,53.9,12.9,12.2,TRUE,16.7,25.9,12.5,TRUE,16.8,8.8,8.8,TRUE,23.2,24.5,9.9,FALSE,1184,1024,1390,258,28.9,29.9,1,FALSE,FALSE
73,06:21:50,11.5,7.7,8.3,3.2,-0.6,52.9,11.6,9.6,TRUE,17.6,21.9,12.6,TRUE,14.5,8.7,8.8,TRUE,25.7,28,12.5,FALSE,1184,1024,1390,251.9,28,26.7,1,TRUE,FALSE
19,06:21:51,9,8.3,8.9,0.1,-0.6,53.4,15,13.8,TRUE,23.1,24.7,10.5,TRUE,12.7,9,9.2,TRUE,21.3,25.9,15.2,FALSE,1184,1024,1390,260,32.3,31.9,1,FALSE,FALSE
49,06:21:52,11.7,8.3,10.1,1.6,-1.8,60,9.7,13.5,TRUE,15.6,28.8,12,TRUE,16.3,10.3,8.7,TRUE,22,25,13.4,FALSE,1184,1024,1390,265.4,28.3,32.3,1,FALSE,FALSE
33,06:21:53,13.9,7.4,8.7,5.2,-1.3,60.6,13.8,15.1,TRUE,22.7,23.9,11.9,TRUE,14.9,9.1,9,TRUE,22.8,25.5,9.3,FALSE,1184,1024,1390,268.6,30.3,32.8,1,FALSE,FALSE
42,06:21:54,12.6,9.4,7.6,5,1.8,59.5,13.5,13.3,TRUE,18.5,20,11.5,TRUE,14.6,7.7,8.6,TRUE,19.2,27,13.6,FALSE,1184,1024,1390,256.6,30.6,29.5,1,FALSE,FALSE
39,06:21:55,14.9,8.9,7.6,7.3,1.3,62.7,12.3,12.7,TRUE,20.6,25.3,9,TRUE,13.7,9.4,8.8,TRUE,23,32.4,13.6,FALSE,1184,1024,1390,274.9,30.6,29.1,1,FALSE,FALSE
31,06:21:56,14.1,9.1,6.3,7.8,2.8,58,14.3,16.2,TRUE,16.7,24.1,11.1,TRUE,11.9,9.9,9.5,FALSE,24,27.2,11.6,TRUE,1184,1024,1390,264,33.3,32,0.7,FALSE,FALSE
20,06:21:57,12.5,7,8.6,3.9,-1.6,52.5,17,11.3,FALSE,20.3,24.4,12.7,TRUE,15.4,8.7,10.1,TRUE,26,29.8,14,TRUE,1184,1024,1390,270.3,32.7,30,0.7,FALSE,FALSE
22,06:21:58,13.8,9.1,6.5,7.3,2.6,56.9,14.6,13.8,TRUE,16.6,22.5,12.6,TRUE,15.5,8.2,8.9,TRUE,22.9,29,14.6,FALSE,1184,1024,1390,265.5,31.9,29.2,1,FALSE,FALSE
19,06:21:59,11.6,9.3,7.7,3.9,1.6,59,14.8,11.8,FALSE,18.3,28.6,11.8,TRUE,19.2,10.8,10.4,TRUE,20.6,32.1,13.5,TRUE,1184,1024,1390,279.5,34.9,29.9,0.7,FALSE,FALSE
16,06:22:00,12.3,8.3,6.8,5.5,1.5,54.5,18.6,15.7,TRUE,18.4,28.5,9.5,TRUE,13.1,9.5,9.7,TRUE,20.8,29.1,16.5,FALSE,1184,1024,1390,271.3,36.4,32.2,1,FALSE,FALSE
26,06:22:01,15.1,9.1,6.7,8.4,2.4,55.2,15.1,12.6,FALSE,23.1,25.2,14.4,TRUE,14,9,11.5,TRUE,21.3,28.9,12.1,TRUE,1184,1024,1390,273.3,33.2,30.8,0.7,FALSE,FALSE
65,06:22:02,8.4,8.5,8.1,0.3,0.4,51.6,13.5,15.3,TRUE,15.6,27.3,12.2,TRUE,14.7,9,9.6,TRUE,22.1,26.4,11.7,FALSE,1184,1024,1390,254,31,33,1,TRUE,FALSE
63,06:22:03,18,8.9,8.2,9.8,0.7,51.1,15.9,9.7,TRUE,21.3,19.3,13.5,TRUE,15.4,9.2,7.9,TRUE,23,31.3,10.1,FALSE,1184,1024,1390,262.8,34,25.8,1,TRUE,FALSE
27,06:22:04,12.2,7.5,6,6.2,1.5,49.9,16.8,15.3,TRUE,16.8,22.3,12.3,TRUE,16.1,9.8,9.4,TRUE,22.7,24.3,13.6,FALSE,1184,1024,1390,255,34.1,30.7,1,FALSE,FALSE
40,06:22:05,13.6,7.8,7.9,5.7,-0.1,51.3,14.2,18.1,TRUE,17.2,26.5,12.2,TRUE,18,10.2,8.4,FALSE,21.1,27.6,11.1,TRUE,1184,1024,1390,265.2,32.2,34.4,0.7,FALSE,FALSE
72,06:22:06,10,9.6,7.1,2.9,2.5,59,13.4,14.6,TRUE,16.1,25.8,12,TRUE,16.5,9.2,8.6,TRUE,23,26.5,15.5,FALSE,1184,1024,1390,266.9,32.2,30.3,1,TRUE,FALSE
67,06:22:07,15.9,7.4,7.8,8.1,-0.4,50.1,17,15.2,FALSE,18.7,29.5,13.6,TRUE,15.6,8.2,11.3,TRUE,21.2,24.3,14.4,TRUE,1184,1024,1390,270.2,32.6,34.3,0.7,TRUE,TRUE
34,06:22:08,15.9,7.5,6.6,9.3,0.9,54.2,16.6,12.7,FALSE,19.7,28.1,12,TRUE,16.5,9.5,10.2,TRUE,21.7,27,13,TRUE,1184,1024,1390,271.2,33.6,29.5,0.7,FALSE,FALSE
80,06:22:09,11.5,8.5,8,3.5,0.5,51.7,15.2,14.2,TRUE,23.1,19.1,15.8,FALSE,18.5,9.6,9.6,TRUE,16.5,24.5,16.7,TRUE,1184,1024,1390,262.5,33.3,31.8,0.7,TRUE,TRUE
23,06:22:10,11.4,6.5,10.2,1.2,-3.7,57,16.4,17.9,FALSE,16,22.9,9.5,TRUE,13.3,9.9,10,FALSE,22.4,25.5,11.3,TRUE,1184,1024,1390,260.2,32.8,38.1,0.3,TRUE,TRUE
38,06:22:11,14.3,6.1,7.3,7,-1.2,61.3,16.6,14.3,TRUE,17.3,18.6,12.8,TRUE,11.9,11.1,9.7,TRUE,27.1,27.8,13.4,FALSE,1184,1024,1390,269.6,33.8,31.3,1,FALSE,FALSE
41,06:22:12,14.9,9.5,6.9,8,2.6,55.7,17.7,12.7,TRUE,17.4,24.6,9.2,TRUE,12.7,8.8,8.3,TRUE,20.8,30.1,14.2,FALSE,1184,1024,1390,263.5,36,27.9,1,FALSE,FALSE
10,06:22:13,11.7,7.4,8.2,3.5,-0.8,54.1,12.4,13.8,FALSE,20.6,26.1,12.5,TRUE,18.3,9.5,10.2,TRUE,25,22.1,16.2,TRUE,1184,1024,1390,268.1,29.3,32.2,0.7,FALSE,FALSE
78,06:22:14,11,8.8,9.1,1.9,-0.3,56.9,14.6,15.2,FALSE,20.1,27.9,10.8,TRUE,16.1,8.6,10.2,TRUE,24.9,28.8,11.1,TRUE,1184,1024,1390,274.1,32,34.5,0.7,TRUE,TRUE
41,06:22:15,11.4,7.2,6,5.4,1.2,60.4,14.2,15.4,TRUE,24.6,23,9.5,TRUE,12.7,8.6,9.5,TRUE,23.5,28.2,11.1,FALSE,1184,1024,1390,265.3,30,30.9,1,FALSE,FALSE
22,06:22:16,8.8,9.4,8.8,0,0.6,56.2,15,11.3,FALSE,19.3,22,8.5,TRUE,15,7.3,11,TRUE,21.9,27.8,14.3,TRUE,1184,1024,1390,256.6,31.7,31.1,0.7,FALSE,FALSE
